t,nxt,plen,icmpv6_type,l4,iat,hlim,flow,label
47.229449,60,108,-1,60,0.015035,232,348955,1
47.249076,60,108,-1,60,0.019627,232,348955,1
47.269170,60,108,-1,60,0.020094,232,348955,1
47.288902,60,108,-1,60,0.019732,232,348955,1
47.308743,60,108,-1,60,0.019841,232,348955,1
47.328118,60,108,-1,60,0.019375,232,348955,1
47.345886,60,108,-1,60,0.017768,232,348955,1
47.365776,60,108,-1,60,0.019890,232,348955,1
47.385445,60,108,-1,60,0.019669,232,348955,1
47.404885,60,108,-1,60,0.019440,232,348955,1
47.425567,60,108,-1,60,0.020682,232,348955,1
47.445574,60,108,-1,60,0.020007,232,348955,1
47.465044,60,108,-1,60,0.019470,232,348955,1
47.484020,60,108,-1,60,0.018976,232,348955,1
47.500806,60,108,-1,60,0.016786,232,348955,1
47.521154,60,108,-1,60,0.020348,232,348955,1
47.540931,60,108,-1,60,0.019777,232,348955,1
47.560426,60,108,-1,60,0.019495,232,348955,1
47.576717,60,108,-1,60,0.016291,232,348955,1
47.596932,60,108,-1,60,0.020215,232,348955,1
47.616287,60,108,-1,60,0.019355,232,348955,1
47.632452,60,108,-1,60,0.016165,232,348955,1
47.648775,60,108,-1,60,0.016323,232,348955,1
47.674690,60,108,-1,60,0.025915,232,348955,1
47.692716,60,108,-1,60,0.018026,232,348955,1
48.137966,60,120,-1,60,0.445250,1,348955,1
48.146043,60,120,-1,60,0.008077,2,348955,1
48.153448,60,120,-1,60,0.007405,3,348955,1
48.872372,60,120,-1,60,0.718924,1,348955,1
48.878658,60,120,-1,60,0.006286,2,348955,1
48.886334,60,120,-1,60,0.007676,3,348955,1
49.899734,60,120,-1,60,1.013400,232,348955,1
49.917213,60,120,-1,60,0.017479,232,348955,1
49.937447,60,120,-1,60,0.020234,232,348955,1
49.962345,60,120,-1,60,0.024898,232,348955,1
49.983432,60,120,-1,60,0.021087,232,348955,1
50.000447,60,120,-1,60,0.017015,232,348955,1
50.021756,60,120,-1,60,0.021309,232,348955,1
50.041384,60,120,-1,60,0.019628,232,348955,1
50.060917,60,120,-1,60,0.019533,232,348955,1
50.081312,60,120,-1,60,0.020395,232,348955,1
50.106824,60,120,-1,60,0.025512,232,348955,1
