t,nxt,plen,icmpv6_type,l4,iat,hlim,flow,label
26.792493,60,95,-1,60,0.545542,1,265485,1
26.797276,60,95,-1,60,0.004783,2,265485,1
26.798124,60,95,-1,60,0.000848,3,265485,1
26.804076,60,95,-1,60,0.005952,4,265485,1
26.807757,60,95,-1,60,0.003681,5,265485,1
27.819132,60,95,-1,60,1.011375,238,265485,1
27.837913,60,95,-1,60,0.018781,238,265485,1
27.861335,60,95,-1,60,0.023422,238,265485,1
27.877616,60,95,-1,60,0.016281,238,265485,1
27.901049,60,95,-1,60,0.023433,238,265485,1
27.920401,60,95,-1,60,0.019352,238,265485,1
27.939852,60,95,-1,60,0.019451,238,265485,1
27.958073,60,95,-1,60,0.018221,238,265485,1
27.998347,60,95,-1,60,0.040274,238,265485,1
28.003201,60,95,-1,60,0.004854,238,265485,1
28.025838,60,95,-1,60,0.022637,238,265485,1
28.041398,60,95,-1,60,0.015560,238,265485,1
28.061761,60,95,-1,60,0.020363,238,265485,1
28.089372,60,95,-1,60,0.027611,238,265485,1
28.117838,60,95,-1,60,0.028466,238,265485,1
28.155954,60,95,-1,60,0.038116,238,265485,1
28.156034,60,95,-1,60,0.000080,238,265485,1
28.161739,60,95,-1,60,0.005705,238,265485,1
28.251304,60,95,-1,60,0.089565,238,265485,1
28.251304,60,95,-1,60,0.000000,238,265485,1
28.251304,60,95,-1,60,0.000000,238,265485,1
28.251304,60,95,-1,60,0.000000,238,265485,1
28.277192,60,95,-1,60,0.025888,238,265485,1
28.283998,60,95,-1,60,0.006806,238,265485,1
28.306380,60,95,-1,60,0.022382,238,265485,1
28.324165,60,95,-1,60,0.017785,238,265485,1
28.346013,60,95,-1,60,0.021848,238,265485,1
28.363902,60,95,-1,60,0.017889,238,265485,1
28.385553,60,95,-1,60,0.021651,238,265485,1
28.401876,60,95,-1,60,0.016323,238,265485,1
29.787785,60,91,-1,60,1.385909,2,265485,1
29.790990,60,91,-1,60,0.003205,3,265485,1
29.797013,60,91,-1,60,0.006023,4,265485,1
30.434667,60,91,-1,60,0.637654,1,265485,1
30.437799,60,91,-1,60,0.003132,2,265485,1
30.450867,60,91,-1,60,0.013068,5,265485,1
31.458880,60,91,-1,60,1.008013,238,265485,1
31.482380,60,91,-1,60,0.023500,238,265485,1
31.500082,60,91,-1,60,0.017702,238,265485,1
31.516937,60,91,-1,60,0.016855,238,265485,1
31.535831,60,91,-1,60,0.018894,238,265485,1
31.549563,60,91,-1,60,0.013732,238,265485,1
31.568986,60,91,-1,60,0.019423,238,265485,1
31.590133,60,91,-1,60,0.021147,238,265485,1
31.610712,60,91,-1,60,0.020579,238,265485,1
31.630665,60,91,-1,60,0.019953,238,265485,1
31.645059,60,91,-1,60,0.014394,238,265485,1
31.661585,60,91,-1,60,0.016526,238,265485,1
31.681598,60,91,-1,60,0.020013,238,265485,1
31.702757,60,91,-1,60,0.021159,238,265485,1
31.720972,60,91,-1,60,0.018215,238,265485,1
31.737573,60,91,-1,60,0.016601,238,265485,1
31.757352,60,91,-1,60,0.019779,238,265485,1
31.781767,60,91,-1,60,0.024415,238,265485,1
31.805383,60,91,-1,60,0.023616,238,265485,1
31.823119,60,91,-1,60,0.017736,238,265485,1
31.837090,60,91,-1,60,0.013971,238,265485,1
31.864587,60,91,-1,60,0.027497,238,265485,1
31.900116,60,91,-1,60,0.035529,238,265485,1
31.922609,60,91,-1,60,0.022493,238,265485,1
31.958643,60,91,-1,60,0.036034,238,265485,1
31.963928,60,91,-1,60,0.005285,238,265485,1
31.982010,60,91,-1,60,0.018082,238,265485,1
31.993525,60,91,-1,60,0.011515,238,265485,1
32.016354,60,91,-1,60,0.022829,238,265485,1
32.405563,60,103,-1,60,0.389209,1,265485,1
32.416394,60,103,-1,60,0.010831,2,265485,1
32.423083,60,103,-1,60,0.006689,3,265485,1
32.425009,60,103,-1,60,0.001926,4,265485,1
32.425069,60,103,-1,60,0.000060,5,265485,1
33.208331,60,103,-1,60,0.783262,1,265485,1
33.208331,60,103,-1,60,0.000000,2,265485,1
33.208331,60,103,-1,60,0.000000,3,265485,1
33.208546,60,103,-1,60,0.000215,4,265485,1
33.208546,60,103,-1,60,0.000000,5,265485,1
34.116646,60,103,-1,60,0.908100,238,265485,1
34.120103,60,103,-1,60,0.003457,238,265485,1
34.148168,60,103,-1,60,0.028065,238,265485,1
34.170567,60,103,-1,60,0.022399,238,265485,1
34.183953,60,103,-1,60,0.013386,238,265485,1
34.214211,60,103,-1,60,0.030258,238,265485,1
34.219516,60,103,-1,60,0.005305,238,265485,1
34.238498,60,103,-1,60,0.018982,238,265485,1
34.257596,60,103,-1,60,0.019098,238,265485,1
34.321807,60,103,-1,60,0.064211,238,265485,1
34.322024,60,103,-1,60,0.000217,238,265485,1
34.322241,60,103,-1,60,0.000217,238,265485,1
34.355139,60,103,-1,60,0.032898,238,265485,1
34.395897,60,103,-1,60,0.040758,238,265485,1
34.409480,60,103,-1,60,0.013583,238,265485,1
34.439176,60,103,-1,60,0.029696,238,265485,1
34.453491,60,103,-1,60,0.014315,238,265485,1
34.464043,60,103,-1,60,0.010552,238,265485,1
34.471367,60,103,-1,60,0.007324,238,265485,1
34.478699,60,103,-1,60,0.007332,238,265485,1
34.497555,60,103,-1,60,0.018856,238,265485,1
34.517753,60,103,-1,60,0.020198,238,265485,1
34.538044,60,103,-1,60,0.020291,238,265485,1
