t,nxt,plen,icmpv6_type,l4,iat,hlim,flow,label
30.851608,60,103,-1,60,0.012129,245,246987,1
30.864219,60,103,-1,60,0.012611,245,246987,1
30.876470,60,103,-1,60,0.012251,245,246987,1
30.890401,60,103,-1,60,0.013931,245,246987,1
30.902961,60,103,-1,60,0.012560,245,246987,1
30.915384,60,103,-1,60,0.012423,245,246987,1
30.927703,60,103,-1,60,0.012319,245,246987,1
32.218821,60,99,-1,60,1.291118,1,246987,1
32.219896,60,99,-1,60,0.001075,2,246987,1
32.225013,60,99,-1,60,0.005117,3,246987,1
32.767555,60,99,-1,60,0.542542,1,246987,1
32.772688,60,99,-1,60,0.005133,2,246987,1
32.773677,60,99,-1,60,0.000989,3,246987,1
33.783100,60,99,-1,60,1.009423,245,246987,1
33.802103,60,99,-1,60,0.019003,245,246987,1
33.815236,60,99,-1,60,0.013133,245,246987,1
33.827612,60,99,-1,60,0.012376,245,246987,1
33.839818,60,99,-1,60,0.012206,245,246987,1
33.852299,60,99,-1,60,0.012481,245,246987,1
33.865428,60,99,-1,60,0.013129,245,246987,1
33.878514,60,99,-1,60,0.013086,245,246987,1
33.890774,60,99,-1,60,0.012260,245,246987,1
33.903315,60,99,-1,60,0.012541,245,246987,1
33.915626,60,99,-1,60,0.012311,245,246987,1
33.927793,60,99,-1,60,0.012167,245,246987,1
33.939928,60,99,-1,60,0.012135,245,246987,1
33.952391,60,99,-1,60,0.012463,245,246987,1
33.965551,60,99,-1,60,0.013160,245,246987,1
33.978757,60,99,-1,60,0.013206,245,246987,1
33.990769,60,99,-1,60,0.012012,245,246987,1
34.005726,60,99,-1,60,0.014957,245,246987,1
34.021463,60,99,-1,60,0.015737,245,246987,1
34.034448,60,99,-1,60,0.012985,245,246987,1
34.046552,60,99,-1,60,0.012104,245,246987,1
34.059293,60,99,-1,60,0.012741,245,246987,1
34.071515,60,99,-1,60,0.012222,245,246987,1
34.083780,60,99,-1,60,0.012265,245,246987,1
34.095854,60,99,-1,60,0.012074,245,246987,1
34.109623,60,99,-1,60,0.013769,245,246987,1
34.122552,60,99,-1,60,0.012929,245,246987,1
34.134551,60,99,-1,60,0.011999,245,246987,1
34.146818,60,99,-1,60,0.012267,245,246987,1
34.159301,60,99,-1,60,0.012483,245,246987,1
34.451845,60,111,-1,60,0.292544,1,246987,1
34.457050,60,111,-1,60,0.005205,2,246987,1
35.005118,60,111,-1,60,0.548068,1,246987,1
35.006283,60,111,-1,60,0.001165,2,246987,1
36.019909,60,111,-1,60,1.013626,245,246987,1
36.037834,60,111,-1,60,0.017925,245,246987,1
36.051289,60,111,-1,60,0.013455,245,246987,1
36.063593,60,111,-1,60,0.012304,245,246987,1
36.075827,60,111,-1,60,0.012234,245,246987,1
36.088238,60,111,-1,60,0.012411,245,246987,1
36.101648,60,111,-1,60,0.013410,245,246987,1
36.114688,60,111,-1,60,0.013040,245,246987,1
36.127035,60,111,-1,60,0.012347,245,246987,1
36.139357,60,111,-1,60,0.012322,245,246987,1
